mag_id	user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
SAMN10402039_bin.69	SAMN10402039_bin.69	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__UBA57;g__B1T1B5;s__B1T1B5 sp027295865	GCA_027295865.1	95.0	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__UBA57;g__B1T1B5;s__B1T1B5 sp027295865	97.27	0.816	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	77.39	11	N/A	N/A
SAMN10404972_bin.22	SAMN10404972_bin.22	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathyarchaeaceae;g__Bathyarchaeum;s__Bathyarchaeum sp004376385	GCA_004376385.1	95.0	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Bathyarchaeales;f__Bathyarchaeaceae;g__Bathyarchaeum;s__Bathyarchaeum sp004376385	96.63	0.617	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	93.82	11	N/A	N/A
SAMN10404972_bin.7	SAMN10404972_bin.7	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__RBG-16-48-13;f__GCA-020355125;g__JAUWWH01;s__JAUWWH01 sp030607815	GCA_030607815.1	95.0	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__RBG-16-48-13;f__GCA-020355125;g__JAUWWH01;s__JAUWWH01 sp030607815	98.71	0.921	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	83.89	11	N/A	N/A
SAMN10739806_bin.21	SAMN10739806_bin.21	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__JAJSAE01;f__JAJSAE01;g__JAJSAE01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__JAJSAE01;f__JAJSAE01;g__JAJSAE01;s__	taxonomic classification fully defined by topology	N/A	N/A	70.43	11	0.96896	N/A
SAMN10739806_bin.8	SAMN10739806_bin.8	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Aciduliprofundaceae;g__CAZVSZ01;s__CAZVSZ01 sp964630095	GCA_964630095.1	95.0	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Aciduliprofundaceae;g__CAZVSZ01;s__CAZVSZ01 sp964630095	99.81	0.886	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	98.05	11	N/A	N/A
SAMN10864365_bin.118	SAMN10864365_bin.118	d__Archaea;p__Korarchaeota;c__Korarchaeia;o__Korarchaeales;f__Korarchaeaceae;g__Korarchaeum;s__Korarchaeum sp035319845	GCA_035319845.1	95.0	d__Archaea;p__Korarchaeota;c__Korarchaeia;o__Korarchaeales;f__Korarchaeaceae;g__Korarchaeum;s__Korarchaeum sp035319845	99.9	0.994	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	85.08	11	N/A	N/A
SAMN10864365_bin.123	SAMN10864365_bin.123	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__NBVN01;g__WAOL01;s__WAOL01 sp964399035	GCA_964399035.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__NBVN01;g__WAOL01;s__WAOL01 sp964399035	99.93	0.975	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	92.68	11	N/A	N/A
SAMN10864365_bin.145	SAMN10864365_bin.145	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Ferroglobus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Ferroglobus;s__	taxonomic classification fully defined by topology	N/A	N/A	77.57	11	0.97827	N/A
SAMN10864365_bin.160	SAMN10864365_bin.160	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Ignisphaeraceae;g__JAADCV01;s__JAADCV01 sp964598805	GCA_964598805.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Ignisphaeraceae;g__JAADCV01;s__JAADCV01 sp964598805	99.89	0.968	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	79.95	11	N/A	N/A
SAMN10864365_bin.173	SAMN10864365_bin.173	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__NBVN01;g__CAZAMI01;s__CAZAMI01 sp964627805	GCA_964627805.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__NBVN01;g__CAZAMI01;s__CAZAMI01 sp964627805	99.96	0.979	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	93.45	11	N/A	N/A
SAMN10864365_bin.24	SAMN10864365_bin.24	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WAPX01;s__WAPX01 sp964622075	GCA_964622075.1	95.0	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WAPX01;s__WAPX01 sp964622075	99.87	0.95	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	92.03	11	N/A	N/A
SAMN10864365_bin.27	SAMN10864365_bin.27	d__Archaea;p__Korarchaeota;c__Korarchaeia;o__Korarchaeales;f__Korarchaeaceae;g__Korarchaeum;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Korarchaeota;c__Korarchaeia;o__Korarchaeales;f__Korarchaeaceae;g__Korarchaeum;s__	taxonomic classification fully defined by topology	N/A	N/A	57.2	11	0.97882	N/A
SAMN10864365_bin.36	SAMN10864365_bin.36	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WAKM01;s__WAKM01 sp964592825	GCA_964592825.1	95.0	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WAKM01;s__WAKM01 sp964592825	99.9	0.928	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	91.35	11	N/A	N/A
SAMN10864365_bin.38	SAMN10864365_bin.38	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WAKM01;s__WAKM01 sp964491095	GCA_964491095.1	95.0	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WAKM01;s__WAKM01 sp964491095	99.93	0.91	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	83.93	11	N/A	N/A
SAMN10864365_bin.40	SAMN10864365_bin.40	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus sp964487115	GCA_964487115.1	95.0	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus sp964487115	99.91	0.972	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	97.83	11	N/A	N/A
SAMN10864365_bin.73	SAMN10864365_bin.73	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermoproteales;f__Thermocladiaceae;g__JAADER01;s__JAADER01 sp964414695	GCA_964414695.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermoproteales;f__Thermocladiaceae;g__JAADER01;s__JAADER01 sp964414695	99.94	0.986	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	92.49	11	N/A	N/A
SAMN10864365_bin.82	SAMN10864365_bin.82	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Pyrodictiaceae;g__JAADEY01;s__JAADEY01 sp964476405	GCA_964476405.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Pyrodictiaceae;g__JAADEY01;s__JAADEY01 sp964476405	99.98	0.961	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	81.03	11	N/A	N/A
SAMN10864365_bin.97	SAMN10864365_bin.97	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermoproteales;f__Thermocladiaceae;g__JAADER01;s__JAADER01 sp964575955	GCA_964575955.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei;o__Thermoproteales;f__Thermocladiaceae;g__JAADER01;s__JAADER01 sp964575955	99.99	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	92.42	11	N/A	N/A
SAMN12239298_bin.1	SAMN12239298_bin.1	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__JdFR-42;g__WAJW01;s__WAJW01 sp015523685	GCA_015523685.1	95.0	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__JdFR-42;g__WAJW01;s__WAJW01 sp015523685	99.69	0.917	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	98.58	11	N/A	N/A
SAMN12239298_bin.26	SAMN12239298_bin.26	d__Archaea;p__Hydrothermarchaeota;c__Hydrothermarchaeia;o__Hydrothermarchaeales;f__SZUA-236;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Hydrothermarchaeota;c__Hydrothermarchaeia;o__Hydrothermarchaeales;f__SZUA-236;g__;s__	taxonomic classification fully defined by topology	N/A	N/A	78.9	11	0.8008	N/A
SAMN12239298_bin.5	SAMN12239298_bin.5	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Geothermarchaeales;f__JDFR-13;g__WAMZ01;s__WAMZ01 sp015523725	GCA_015523725.1	95.0	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Geothermarchaeales;f__JDFR-13;g__WAMZ01;s__WAMZ01 sp015523725	99.67	0.927	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	89.2	11	N/A	N/A
SAMN12239301_bin.119	SAMN12239301_bin.119	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__Heimdallarchaeales;f__Kariarchaeaceae;g__WAKA01;s__WAKA01 sp015523565	GCA_015523565.1	95.0	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__Heimdallarchaeales;f__Kariarchaeaceae;g__WAKA01;s__WAKA01 sp015523565	99.87	0.966	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	88.56	11	N/A	N/A
SAMN12239301_bin.125	SAMN12239301_bin.125	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__Aeropyrum;s__Aeropyrum sp015523465	GCA_015523465.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__Aeropyrum;s__Aeropyrum sp015523465	99.85	0.978	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	98.47	11	N/A	N/A
SAMN12239301_bin.36	SAMN12239301_bin.36	d__Archaea;p__Hydrothermarchaeota;c__Hydrothermarchaeia;o__Hydrothermarchaeales;f__BMS3B;g__JAADFH01;s__JAADFH01 sp015521945	GCA_015521945.1	95.0	d__Archaea;p__Hydrothermarchaeota;c__Hydrothermarchaeia;o__Hydrothermarchaeales;f__BMS3B;g__JAADFH01;s__JAADFH01 sp015521945	99.37	0.942	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	87.62	11	N/A	N/A
SAMN12239301_bin.37	SAMN12239301_bin.37	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__S012-22;s__S012-22 sp015523445	GCA_015523445.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__S012-22;s__S012-22 sp015523445	99.97	0.954	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	90.94	11	N/A	N/A
SAMN12239301_bin.42	SAMN12239301_bin.42	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WAKM01;s__WAKM01 sp015523335	GCA_015523335.1	95.0	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WAKM01;s__WAKM01 sp015523335	99.94	0.973	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	98.08	11	N/A	N/A
SAMN12239301_bin.9	SAMN12239301_bin.9	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__Thermodiscus;s__Thermodiscus sp015523485	GCA_015523485.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__Thermodiscus;s__Thermodiscus sp015523485	99.76	0.908	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	92.15	11	N/A	N/A
SAMN12239302_bin.21	SAMN12239302_bin.21	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Desulfurococcaceae;g__JAADCY01;s__JAADCY01 sp015520735	GCA_015520735.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Desulfurococcaceae;g__JAADCY01;s__JAADCY01 sp015520735	99.56	0.919	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_015520735.1, s__JAADCY01 sp015520735, 95.0, 99.56, 0.919; GCA_027083045.1, s__JAADCY01 sp027083045, 95.0, 92.92, 0.777; GCA_026985375.1, s__JAADCY01 sp026985375, 95.0, 90.51, 0.544; GCA_027022365.1, s__JAADCY01 sp027022365, 95.0, 90.0, 0.813	98.6	11	N/A	N/A
SAMN12239302_bin.23	SAMN12239302_bin.23	d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanofervidicoccus;s__Methanofervidicoccus sp015523155	GCF_015523155.1	95.0	d__Archaea;p__AGJL01;c__Methanococci;o__Methanococcales;f__Methanococcaceae;g__Methanofervidicoccus;s__Methanofervidicoccus sp015523155	99.98	0.978	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	99.15	11	N/A	N/A
SAMN12239302_bin.43	SAMN12239302_bin.43	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__NBVN01;g__S013-73;s__S013-73 sp015523295	GCA_015523295.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__NBVN01;g__S013-73;s__S013-73 sp015523295	99.91	0.997	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	93.73	11	N/A	N/A
SAMN12239302_bin.50	SAMN12239302_bin.50	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Aciduliprofundaceae;g__Aciduliprofundum;s__Aciduliprofundum sp015523135	GCA_015523135.1	95.0	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Aciduliprofundaceae;g__Aciduliprofundum;s__Aciduliprofundum sp015523135	99.69	0.909	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	96.57	11	N/A	N/A
SAMN12239302_bin.57	SAMN12239302_bin.57	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Aciduliprofundaceae;g__JAADDK01;s__JAADDK01 sp015523125	GCA_015523125.1	95.0	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Aciduliprofundaceae;g__JAADDK01;s__JAADDK01 sp015523125	99.92	0.978	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	95.26	11	N/A	N/A
SAMN12239303_bin.68	SAMN12239303_bin.68	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Aciduliprofundaceae;g__S014-50;s__S014-50 sp015522935	GCA_015522935.1	95.0	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Aciduliprofundaceae;g__S014-50;s__S014-50 sp015522935	99.55	0.852	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	97.89	11	N/A	N/A
SAMN12239303_bin.69	SAMN12239303_bin.69	d__Archaea;p__B1Sed10-29;c__B1Sed10-29;o__WALL01;f__WALL01;g__WALL01;s__WALL01 sp015522845	GCA_015522845.1	95.0	d__Archaea;p__B1Sed10-29;c__B1Sed10-29;o__WALL01;f__WALL01;g__WALL01;s__WALL01 sp015522845	99.85	0.989	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	93.96	11	N/A	N/A
SAMN12239303_bin.87	SAMN12239303_bin.87	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Aciduliprofundaceae;g__S014-41;s__S014-41 sp015522955	GCA_015522955.1	95.0	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Aciduliprofundaceae;g__S014-41;s__S014-41 sp015522955	99.75	0.903	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	93.5	11	N/A	N/A
SAMN12239305_bin.12	SAMN12239305_bin.12	d__Archaea;p__Undinarchaeota;c__Undinarchaeia;o__Undinarchaeales;f__JALTGF01;g__JALTGF01;s__JALTGF01 sp027077325	GCA_027077325.1	95.0	d__Archaea;p__Undinarchaeota;c__Undinarchaeia;o__Undinarchaeales;f__JALTGF01;g__JALTGF01;s__JALTGF01 sp027077325	99.84	0.755	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	91.28	11	N/A	N/A
SAMN12239305_bin.27	SAMN12239305_bin.27	d__Archaea;p__Thermoplasmatota;c__E2;o__DHVEG-1;f__B18-G2;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoplasmatota;c__E2;o__DHVEG-1;f__B18-G2;g__;s__	taxonomic novelty determined using RED	N/A	N/A	93.22	11	0.83939	N/A
SAMN12239305_bin.44	SAMN12239305_bin.44	d__Archaea;p__Korarchaeota;c__Korarchaeia;o__Korarchaeales;f__Korarchaeaceae;g__Korarchaeum;s__Korarchaeum sp015522685	GCA_015522685.1	95.0	d__Archaea;p__Korarchaeota;c__Korarchaeia;o__Korarchaeales;f__Korarchaeaceae;g__Korarchaeum;s__Korarchaeum sp015522685	99.99	0.983	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	84.46	11	N/A	N/A
SAMN12239305_bin.56	SAMN12239305_bin.56	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__Tiamatella;s__Tiamatella sp015522645	GCA_015522645.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__Tiamatella;s__Tiamatella sp015522645	99.93	0.968	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	98.65	11	N/A	N/A
SAMN12239305_bin.58	SAMN12239305_bin.58	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Conexivisphaerales;f__Conexivisphaeraceae;g__WALT01;s__WALT01 sp015522695	GCA_015522695.1	95.0	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Conexivisphaerales;f__Conexivisphaeraceae;g__WALT01;s__WALT01 sp015522695	99.9	0.988	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	88.33	11	N/A	N/A
SAMN12239305_bin.68	SAMN12239305_bin.68	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__Caldisphaera;s__Caldisphaera sp015522625	GCA_015522625.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__Caldisphaera;s__Caldisphaera sp015522625	99.78	0.899	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	96.36	11	N/A	N/A
SAMN12239305_bin.69	SAMN12239305_bin.69	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Aciduliprofundaceae;g__JAADDK01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Thermoplasmatales;f__Aciduliprofundaceae;g__JAADDK01;s__	taxonomic classification fully defined by topology	N/A	N/A	97.76	11	0.95078	N/A
SAMN12239305_bin.97	SAMN12239305_bin.97	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__Tiamatella;s__Tiamatella incendiivivens	GCA_015522635.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Acidilobaceae;g__Tiamatella;s__Tiamatella incendiivivens	99.95	0.99	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	98.65	11	N/A	N/A
SAMN12239306_bin.13	SAMN12239306_bin.13	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WAPX01;s__WAPX01 sp015520485	GCA_015520485.1	95.0	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__WAPX01;s__WAPX01 sp015520485	99.76	0.973	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	99.06	11	N/A	N/A
SAMN12239307_bin.156	SAMN12239307_bin.156	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus_B;s__Thermococcus_B sp027001105	GCA_027001105.1	95.0	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus_B;s__Thermococcus_B sp027001105	99.89	0.909	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_027001105.1, s__Thermococcus_B sp027001105, 95.0, 99.89, 0.909; GCF_035621495.1, s__Thermococcus_B sp035621495, 95.0, 94.07, 0.808; GCF_000151105.2, s__Thermococcus_B barophilus, 95.0, 93.5, 0.782	90.55	11	N/A	N/A
SAMN12239307_bin.183	SAMN12239307_bin.183	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__Heimdallarchaeales;f__JAJRWK01;g__JAJRWK01;s__JAJRWK01 sp027001645	GCA_027001645.1	95.0	d__Archaea;p__Asgardarchaeota;c__Heimdallarchaeia;o__Heimdallarchaeales;f__JAJRWK01;g__JAJRWK01;s__JAJRWK01 sp027001645	99.84	0.92	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	93.02	11	N/A	N/A
SAMN12239307_bin.66	SAMN12239307_bin.66	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Desulfurococcaceae;g__WAML01;s__WAML01 sp015522345	GCA_015522345.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__Desulfurococcaceae;g__WAML01;s__WAML01 sp015522345	99.85	0.908	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	99.06	11	N/A	N/A
SAMN12239308_bin.4	SAMN12239308_bin.4	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__AG1;g__WANO01;s__WANO01 sp015521765	GCA_015521765.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__AG1;g__WANO01;s__WANO01 sp015521765	99.0	0.929	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	84.64	11	N/A	N/A
SAMN12239309_bin.126	SAMN12239309_bin.126	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus sp015521605	GCF_015521605.1	95.0	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus sp015521605	99.76	0.99	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	99.7	11	N/A	N/A
SAMN12239309_bin.140	SAMN12239309_bin.140	d__Archaea;p__Hydrothermarchaeota;c__Hydrothermarchaeia;o__Hydrothermarchaeales;f__BMS3B;g__Pyrohabitans;s__Pyrohabitans sp015521615	GCA_015521615.1	95.0	d__Archaea;p__Hydrothermarchaeota;c__Hydrothermarchaeia;o__Hydrothermarchaeales;f__BMS3B;g__Pyrohabitans;s__Pyrohabitans sp015521615	99.89	0.858	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	92.61	11	N/A	N/A
SAMN12239309_bin.158	SAMN12239309_bin.158	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Ferroglobus;s__Ferroglobus sp015520115	GCA_015520115.1	95.0	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Ferroglobus;s__Ferroglobus sp015520115	98.48	0.889	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	92.72	11	N/A	N/A
SAMN12239309_bin.165	SAMN12239309_bin.165	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__WANQ01;g__WANQ01;s__WANQ01 sp015521735	GCA_015521735.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__WANQ01;g__WANQ01;s__WANQ01 sp015521735	99.99	0.996	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	99.36	11	N/A	N/A
SAMN12239309_bin.36	SAMN12239309_bin.36	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__WAQK01;g__WAQK01;s__WAQK01 sp015520265	GCA_015520265.1	95.0	d__Archaea;p__Thermoproteota;c__Thermoprotei_A;o__Sulfolobales;f__WAQK01;g__WAQK01;s__WAQK01 sp015520265	99.49	0.961	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	98.76	11	N/A	N/A
SAMN12239309_bin.40	SAMN12239309_bin.40	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus sp015523185	GCF_015523185.1	95.0	d__Archaea;p__Methanobacteriota_B;c__Thermococci;o__Thermococcales;f__Thermococcaceae;g__Thermococcus;s__Thermococcus sp015523185	99.13	0.871	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	94.67	11	N/A	N/A
