mag_id	user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
SAMEA5663119_bin.57	SAMEA5663119_bin.57	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfosarcina;s__Desulfosarcina sp002352605	GCA_002352605.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Desulfosarcina;s__Desulfosarcina sp002352605	95.66	0.712	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	90.42	11	N/A	N/A
SAMEA5663119_bin.63	SAMEA5663119_bin.63	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Desulfuromonadales;f__Geopsychrobacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Desulfuromonadales;f__Geopsychrobacteraceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	72.36	11	0.92806	N/A
SAMEA5700193_bin.1	SAMEA5700193_bin.1	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Thalassococcus;s__Thalassococcus halodurans_A	GCA_950096585.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Thalassococcus;s__Thalassococcus halodurans_A	95.8	0.929	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	97.47	11	N/A	N/A
SAMEA5700197_bin.5	SAMEA5700197_bin.5	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Schleiferiaceae;g__CAKZNE01;s__CAKZNE01 sp963976435	GCA_963976435.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Schleiferiaceae;g__CAKZNE01;s__CAKZNE01 sp963976435	99.21	0.937	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	80.5	11	N/A	N/A
SAMN02727530_bin.8	SAMN02727530_bin.8	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__OPU3-GD-OMZ;s__OPU3-GD-OMZ sp012965425	GCA_012965425.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__OPU3-GD-OMZ;s__OPU3-GD-OMZ sp012965425	99.76	0.983	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	79.8	11	N/A	N/A
SAMN02727533_bin.7	SAMN02727533_bin.7	d__Bacteria;p__Poribacteria;c__WGA-4E;o__WGA-4E;f__UBA9662;g__UBA9662;s__UBA9662 sp012963885	GCA_046582655.1	95.0	d__Bacteria;p__Poribacteria;c__WGA-4E;o__WGA-4E;f__UBA9662;g__UBA9662;s__UBA9662 sp012963885	99.56	0.922	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	89.94	11	N/A	N/A
SAMN02727533_bin.9	SAMN02727533_bin.9	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Thiovulaceae;g__UWMA-0117;s__UWMA-0117 sp012963895	GCA_012963895.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Thiovulaceae;g__UWMA-0117;s__UWMA-0117 sp012963895	99.33	0.918	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	76.31	11	N/A	N/A
SAMN02727538_bin.5	SAMN02727538_bin.5	d__Bacteria;p__SAR324;c__SAR324;o__SAR324;f__NAC60-12;g__Arctic96AD-7;s__Arctic96AD-7 sp002082305	GCA_002082305.1	95.0	d__Bacteria;p__SAR324;c__SAR324;o__SAR324;f__NAC60-12;g__Arctic96AD-7;s__Arctic96AD-7 sp002082305	99.02	0.807	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	90.02	11	N/A	N/A
SAMN02786766_bin.1	SAMN02786766_bin.1	d__Bacteria;p__UBA4055;c__UBA4055;o__UBA4055;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__UBA4055;c__UBA4055;o__UBA4055;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	91.26	11	0.69959	N/A
SAMN02786766_bin.16	SAMN02786766_bin.16	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__WTBX01;s__WTBX01 sp030627205	GCA_030627205.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__WTBX01;s__WTBX01 sp030627205	99.96	0.959	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	89.28	11	N/A	N/A
SAMN02786766_bin.31	SAMN02786766_bin.31	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulfomarina;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__Desulfomarina;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	91.22	11	0.95902	N/A
SAMN02786766_bin.4	SAMN02786766_bin.4	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Beggiatoales;f__Beggiatoaceae;g__DRQV01;s__DRQV01 sp030627125	GCA_030627125.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Beggiatoales;f__Beggiatoaceae;g__DRQV01;s__DRQV01 sp030627125	99.93	0.966	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	93.85	11	N/A	N/A
SAMN02786766_bin.6	SAMN02786766_bin.6	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Acidaminobacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales;f__Acidaminobacteraceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	93.35	11	0.82298	N/A
SAMN02786770_bin.6	SAMN02786770_bin.6	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Beggiatoales;f__Beggiatoaceae;g__DRQV01;s__DRQV01 sp030627235	GCA_030627235.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Beggiatoales;f__Beggiatoaceae;g__DRQV01;s__DRQV01 sp030627235	99.97	0.977	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	95.31	11	N/A	N/A
SAMN02786774_bin.13	SAMN02786774_bin.13	d__Bacteria;p__Atribacterota;c__Phoenicimicrobiia;o__Phoenicimicrobiales;f__Phoenicimicrobiaceae;g__Sediminicultor;s__Sediminicultor tertius	GCA_003527405.1	95.0	d__Bacteria;p__Atribacterota;c__Phoenicimicrobiia;o__Phoenicimicrobiales;f__Phoenicimicrobiaceae;g__Sediminicultor;s__Sediminicultor tertius	99.97	0.861	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	84.33	11	N/A	N/A
SAMN02786774_bin.17	SAMN02786774_bin.17	d__Bacteria;p__Fidelibacterota;c__UBA2242;o__UBA2242;f__UBA2242;g__DPVY01;s__DPVY01 sp003527965	GCA_003527965.1	95.0	d__Bacteria;p__Fidelibacterota;c__UBA2242;o__UBA2242;f__UBA2242;g__DPVY01;s__DPVY01 sp003527965	99.91	0.929	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	87.96	11	N/A	N/A
SAMN02786775_bin.11	SAMN02786775_bin.11	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__UBA2199;f__UBA2199;g__UBA647;s__UBA647 sp002299555	GCA_002299555.1	95.0	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__UBA2199;f__UBA2199;g__UBA647;s__UBA647 sp002299555	99.93	0.973	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	93.85	11	N/A	N/A
SAMN02786775_bin.14	SAMN02786775_bin.14	d__Bacteria;p__Caldisericota;c__Caldisericia;o__Caldisericales;f__Caldisericaceae;g__UBA646;s__UBA646 sp002299965	GCA_002299965.1	95.0	d__Bacteria;p__Caldisericota;c__Caldisericia;o__Caldisericales;f__Caldisericaceae;g__UBA646;s__UBA646 sp002299965	99.94	0.914	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_002299965.1, s__UBA646 sp002299965, 95.0, 99.94, 0.914; GCA_964558085.1, s__UBA646 sp964558085, 95.0, 93.26, 0.708; GCA_030642335.1, s__UBA646 sp030642335, 95.0, 92.95, 0.728; GCA_003650285.1, s__UBA646 sp003650285, 95.0, 91.52, 0.675; GCA_034717215.1, s__UBA646 sp034717215, 95.0, 90.82, 0.65; GCA_030621215.1, s__UBA646 sp030621215, 95.0, 89.37, 0.639	89.76	11	N/A	N/A
SAMN02786775_bin.9	SAMN02786775_bin.9	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__ETH-SRB1;g__B13-G4;s__B13-G4 sp030627405	GCA_030627405.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__ETH-SRB1;g__B13-G4;s__B13-G4 sp030627405	99.78	0.895	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	82.16	11	N/A	N/A
SAMN03002195_bin.1	SAMN03002195_bin.1	d__Bacteria;p__Spirochaetota;c__B62-G9;o__B62-G9;f__DRHN01;g__DRHN01;s__DRHN01 sp011049595	GCA_011049595.1	95.0	d__Bacteria;p__Spirochaetota;c__B62-G9;o__B62-G9;f__DRHN01;g__DRHN01;s__DRHN01 sp011049595	99.75	0.892	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	87.72	11	N/A	N/A
SAMN03002195_bin.14	SAMN03002195_bin.14	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Leeuwenhoekiella;s__Leeuwenhoekiella sp011050015	GCA_011050015.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Leeuwenhoekiella;s__Leeuwenhoekiella sp011050015	99.99	0.969	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	82.26	11	N/A	N/A
SAMN03002195_bin.15	SAMN03002195_bin.15	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maribacter;s__Maribacter sp011050675	GCF_011050675.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maribacter;s__Maribacter sp011050675	99.98	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	99.38	11	N/A	N/A
SAMN03002195_bin.24	SAMN03002195_bin.24	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Methylophaga;s__Methylophaga aminisulfidivorans_A	GCA_011052985.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__Methylophaga;s__Methylophaga aminisulfidivorans_A	99.73	0.842	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	73.25	11	N/A	N/A
SAMN03002195_bin.28	SAMN03002195_bin.28	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__GCA-002733105;s__GCA-002733105 sp011053005	GCA_011053005.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Nitrosococcales;f__Methylophagaceae;g__GCA-002733105;s__GCA-002733105 sp011053005	100.0	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	77.98	11	N/A	N/A
SAMN03002195_bin.30	SAMN03002195_bin.30	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__Aminicenantaceae;g__SOIV01;s__SOIV01 sp011049545	GCA_011049545.1	95.0	d__Bacteria;p__Acidobacteriota;c__Aminicenantia;o__Aminicenantales;f__Aminicenantaceae;g__SOIV01;s__SOIV01 sp011049545	99.94	0.958	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCA_011049545.1, s__SOIV01 sp011049545, 95.0, 99.94, 0.958; GCA_004377005.1, s__SOIV01 sp004377005, 95.0, 94.28, 0.679; GCA_030607635.1, s__SOIV01 sp030607635, 95.0, 93.05, 0.533	91.74	11	N/A	N/A
SAMN03002195_bin.31	SAMN03002195_bin.31	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__Porticoccus;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__Porticoccus;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	69.8	11	0.98464	N/A
SAMN03002195_bin.34	SAMN03002195_bin.34	d__Bacteria;p__Planctomycetota;c__Brocadiia;o__Brocadiales;f__Scalinduaceae;g__Scalindua_A;s__Scalindua_A sediminis	GCA_008636105.1	95.0	d__Bacteria;p__Planctomycetota;c__Brocadiia;o__Brocadiales;f__Scalinduaceae;g__Scalindua_A;s__Scalindua_A sediminis	98.92	0.713	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	80.36	11	N/A	N/A
SAMN03002195_bin.35	SAMN03002195_bin.35	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__Marinobacter;s__Marinobacter antarcticus_A	GCF_011049865.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__Marinobacter;s__Marinobacter antarcticus_A	99.96	0.97	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	79.58	11	N/A	N/A
SAMN03002195_bin.7	SAMN03002195_bin.7	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Pricia;s__Pricia antarctica_A	GCA_011050085.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Pricia;s__Pricia antarctica_A	99.99	0.955	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	96.29	11	N/A	N/A
SAMN03002196_bin.11	SAMN03002196_bin.11	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Halopseudomonas;s__Halopseudomonas sabulinigri_A	GCA_011053055.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Halopseudomonas;s__Halopseudomonas sabulinigri_A	99.99	0.973	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	92.0	11	N/A	N/A
SAMN03002196_bin.16	SAMN03002196_bin.16	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__Pseudohongiella;s__Pseudohongiella sp011050365	GCF_011050365.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudohongiellaceae;g__Pseudohongiella;s__Pseudohongiella sp011050365	100.0	0.997	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	98.34	11	N/A	N/A
SAMN03002196_bin.17	SAMN03002196_bin.17	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Aurantimonas;s__Aurantimonas coralicida_A	GCF_036016755.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Aurantimonas;s__Aurantimonas coralicida_A	95.51	0.769	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_036016755.1, s__Aurantimonas coralicida_A, 95.0, 95.51, 0.769; GCA_947488615.1, s__Aurantimonas sp947488615, 95.0, 91.53, 0.703; GCF_017183135.1, s__Aurantimonas marina, 95.0, 90.55, 0.677; GCF_024195285.1, s__Aurantimonas marianensis, 95.0, 89.78, 0.613	95.63	11	N/A	N/A
SAMN03002196_bin.18	SAMN03002196_bin.18	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Halopseudomonas;s__Halopseudomonas xinjiangensis_A	GCA_011050525.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Halopseudomonas;s__Halopseudomonas xinjiangensis_A	99.99	0.998	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	92.0	11	N/A	N/A
SAMN03002196_bin.3	SAMN03002196_bin.3	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;s__Sulfitobacter litoralis	GCF_900103185.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;s__Sulfitobacter litoralis	98.59	0.821	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_900103185.1, s__Sulfitobacter litoralis, 95.0, 98.59, 0.821; GCF_006064855.1, s__Sulfitobacter sp006064855, 95.0, 94.62, 0.823; GCF_021735935.1, s__Sulfitobacter sp021735935, 95.0, 89.05, 0.56; GCF_040790665.1, s__Sulfitobacter pontiacus, 95.85, 88.91, 0.561	91.92	11	N/A	N/A
SAMN03002196_bin.5	SAMN03002196_bin.5	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__SM23-33;f__SM23-33;g__HyVt-337;s__HyVt-337 sp011050235	GCA_011050235.1	95.0	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__SM23-33;f__SM23-33;g__HyVt-337;s__HyVt-337 sp011050235	99.99	0.998	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	85.57	11	N/A	N/A
SAMN03002196_bin.7	SAMN03002196_bin.7	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas sp001974875	GCF_001974875.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Pseudoalteromonas;s__Pseudoalteromonas sp001974875	97.37	0.813	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	GCF_001974875.1, s__Pseudoalteromonas sp001974875, 95.0, 97.37, 0.813; GCF_030408135.1, s__Pseudoalteromonas sp030408135, 95.0, 94.83, 0.779; GCF_000238395.3, s__Pseudoalteromonas arctica, 95.0, 94.38, 0.757; GCF_000814675.1, s__Pseudoalteromonas distincta, 95.0, 93.24, 0.73; GCF_008370255.1, s__Pseudoalteromonas sp008370255, 95.0, 92.98, 0.758; GCF_011378855.1, s__Pseudoalteromonas sp011378855, 95.0, 92.79, 0.716; GCF_000239855.1, s__Pseudoalteromonas sp000239855, 95.0, 91.38, 0.581; GCF_000690055.1, s__Pseudoalteromonas fuliginea, 95.0, 90.67, 0.502; GCF_038155085.1, s__Pseudoalteromonas aliena_A, 95.0, 89.61, 0.549	95.21	11	N/A	N/A
SAMN03002196_bin.8	SAMN03002196_bin.8	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;s__Sulfitobacter sp011050655	GCA_011050655.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;s__Sulfitobacter sp011050655	99.88	0.978	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	91.12	11	N/A	N/A
SAMN03002196_bin.9	SAMN03002196_bin.9	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Vreelandella;s__Vreelandella sp011050415	GCA_011050415.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Vreelandella;s__Vreelandella sp011050415	100.0	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	95.87	11	N/A	N/A
SAMN03142812_bin.10	SAMN03142812_bin.10	d__Bacteria;p__Bacillota;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulforudaceae;g__Desulfopertinax;s__Desulfopertinax sp002375985	GCA_002375985.1	95.0	d__Bacteria;p__Bacillota;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulforudaceae;g__Desulfopertinax;s__Desulfopertinax sp002375985	99.99	0.995	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	94.95	11	N/A	N/A
SAMN03142812_bin.3	SAMN03142812_bin.3	d__Bacteria;p__Bacillota;c__Sulfobacillia;o__UBA3575;f__UBA3575;g__Acetocimmeria;s__Acetocimmeria pyornia	GCA_004367365.1	95.0	d__Bacteria;p__Bacillota;c__Sulfobacillia;o__UBA3575;f__UBA3575;g__Acetocimmeria;s__Acetocimmeria pyornia	99.99	0.967	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	91.04	11	N/A	N/A
SAMN03142812_bin.4	SAMN03142812_bin.4	d__Bacteria;p__Bacillota;c__Sulfobacillia;o__UBA3569;f__UBA3569;g__UBA3569;s__UBA3569 sp002375895	GCA_002375895.1	95.0	d__Bacteria;p__Bacillota;c__Sulfobacillia;o__UBA3569;f__UBA3569;g__UBA3569;s__UBA3569 sp002375895	99.97	0.981	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	95.05	11	N/A	N/A
SAMN03142813_bin.11	SAMN03142813_bin.11	d__Bacteria;p__Bacillota;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulfallaceae;g__CAJYBN01;s__CAJYBN01 sp913064925	GCA_913064925.1	95.0	d__Bacteria;p__Bacillota;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulfallaceae;g__CAJYBN01;s__CAJYBN01 sp913064925	99.98	0.985	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	87.78	11	N/A	N/A
SAMN03142813_bin.3	SAMN03142813_bin.3	d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__JdFR-88;g__JdFR-88;s__JdFR-88 sp002011795	GCA_002011795.1	95.0	d__Bacteria;p__Nitrospirota;c__Thermodesulfovibrionia;o__Thermodesulfovibrionales;f__JdFR-88;g__JdFR-88;s__JdFR-88 sp002011795	99.83	0.991	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	93.13	11	N/A	N/A
SAMN03142813_bin.4	SAMN03142813_bin.4	d__Bacteria;p__Bipolaricaulota;c__Bipolaricaulia;o__Bipolaricaulales;f__Bipolaricaulaceae;g__UBA3571;s__UBA3571 sp002375995	GCA_002375995.1	95.0	d__Bacteria;p__Bipolaricaulota;c__Bipolaricaulia;o__Bipolaricaulales;f__Bipolaricaulaceae;g__UBA3571;s__UBA3571 sp002375995	99.97	0.992	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	81.62	11	N/A	N/A
SAMN03142814_bin.10	SAMN03142814_bin.10	d__Bacteria;p__Bipolaricaulota;c__Bipolaricaulia;o__Bipolaricaulales;f__Bipolaricaulaceae;g__DFNF01;s__DFNF01 sp002375935	GCA_002375935.1	95.0	d__Bacteria;p__Bipolaricaulota;c__Bipolaricaulia;o__Bipolaricaulales;f__Bipolaricaulaceae;g__DFNF01;s__DFNF01 sp002375935	99.96	0.974	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	82.48	11	N/A	N/A
SAMN03142814_bin.5	SAMN03142814_bin.5	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Izemoplasmatales;f__Izemoplasmataceae;g__UBA3566;s__UBA3566 sp002376065	GCA_002376065.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__Izemoplasmatales;f__Izemoplasmataceae;g__UBA3566;s__UBA3566 sp002376065	99.91	0.968	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	92.26	11	N/A	N/A
SAMN03166137_bin.1	SAMN03166137_bin.1	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Meinhardsimonia;s__Meinhardsimonia xiamenensis	GCF_900102905.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Meinhardsimonia;s__Meinhardsimonia xiamenensis	98.87	0.877	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	87.29	11	N/A	N/A
SAMN03166137_bin.16	SAMN03166137_bin.16	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__DUEN01;f__DUEN01;g__DUEN01;s__DUEN01 sp011176545	GCA_011176545.1	95.0	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__DUEN01;f__DUEN01;g__DUEN01;s__DUEN01 sp011176545	99.88	0.992	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	89.04	11	N/A	N/A
SAMN03166137_bin.18	SAMN03166137_bin.18	d__Bacteria;p__Bacillota;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulforudaceae;g__Desulfopertinax;s__Desulfopertinax cowenii	GCA_001899445.1	95.0	d__Bacteria;p__Bacillota;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulforudaceae;g__Desulfopertinax;s__Desulfopertinax cowenii	99.99	0.999	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	94.09	11	N/A	N/A
SAMN03166137_bin.22	SAMN03166137_bin.22	d__Bacteria;p__Zhuqueibacterota;c__JdFR-76;o__JdFR-76;f__JdFR-76;g__JdFR-76;s__JdFR-76 sp002011685	GCA_002011685.1	95.0	d__Bacteria;p__Zhuqueibacterota;c__JdFR-76;o__JdFR-76;f__JdFR-76;g__JdFR-76;s__JdFR-76 sp002011685	99.18	0.891	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	82.91	11	N/A	N/A
